Employeed ID ,Citizen Status,Citizen Country
510972,Citizen of United States,US
232704,Citizen of United States,US
540862,Citizen of United States,US
788725,Citizen of United States,US
739452,Citizen of United States,US
388234,Citizen of United States,US
721106,Citizen of United States,US
983076,Citizen of United States,US
291618,Citizen of United States,US
312868,Citizen of United States,US
164829,Citizen of United States,US
705479,Citizen of United States,US
903292,Citizen of United States,US
112478,Citizen of United States,US
455951,Citizen of United States,US
387107,Citizen of United States,US
648704,Citizen of United States,US
754268,Citizen of United States,US
141635,Citizen of United States,US
897263,Citizen of United States,US
789673,Citizen of United States,US
185915,Citizen of United States,US
933537,Citizen of United States,US
175273,Citizen of United States,US
405035,Citizen of United States,US
780422,Citizen of United States,US
926261,Citizen of United States,US
668357,Citizen of United States,US
697369,Citizen of United States,US
671472,Citizen of United States,US
849087,Citizen of United States,US
983026,Citizen of United States,US
949350,Citizen of United States,US
794992,Citizen of United States,US
284609,Citizen of United States,US
844139,Citizen of United States,US
492761,Citizen of United States,US
277536,Citizen of United States,US
780458,Citizen of United States,US
846555,Citizen of United States,US
296487,Citizen of United States,US
843619,Citizen of United States,US
347382,Citizen of United States,US
521384,Citizen of United States,US
823814,Citizen of United States,US
483396,Citizen of United States,US
652287,Citizen of United States,US
346246,Citizen of United States,US
784290,Citizen of United States,US
658355,Citizen of United States,US
211540,Citizen of United States,US
988545,Citizen of United States,US
378055,Citizen of United States,US
941461,Citizen of United States,US
471099,Citizen of United States,US
428182,Citizen of United States,US
450854,Citizen of United States,US
353189,Citizen of United States,US
393698,Citizen of United States,US
977106,Citizen of United States,US
824109,Citizen of United States,US
938384,Citizen of United States,US
841897,Citizen of United States,US
581350,Citizen of United States,US
113520,Citizen of United States,US
747883,Citizen of United States,US
714862,Citizen of United States,US
441144,Citizen of United States,US
541173,Citizen of United States,US
693642,Citizen of United States,US
130101,Citizen of United States,US
843755,Citizen of United States,US
890820,Citizen of United States,US
216430,Citizen of United States,US
354907,Citizen of United States,US
672229,Citizen of United States,US
794224,Citizen of United States,US
909348,Citizen of United States,US
388418,Citizen of United States,US
483949,Citizen of United States,US
624174,Citizen of United States,US
808996,Citizen of United States,US
221427,Citizen of United States,US
560657,Citizen of United States,US
403209,Citizen of United States,US
491148,Citizen of United States,US
806776,Citizen of United States,US
461104,Citizen of United States,US
340250,Citizen of United States,US
771680,Citizen of United States,US
792989,Citizen of United States,US
576639,Citizen of United States,US
568967,Citizen of United States,US
164381,Citizen of United States,US
550842,Citizen of United States,US
967893,Citizen of United States,US
796891,Citizen of United States,US
785716,Citizen of United States,US
213256,Citizen of United States,US
604440,Citizen of United States,US
990523,Citizen of United States,US
917545,Citizen of United States,US
196348,Citizen of United States,US
304801,Citizen of United States,US
954446,Citizen of United States,US
307931,Citizen of United States,US
485955,Citizen of United States,US
948158,Citizen of United States,US
162634,Citizen of United States,US
921447,Citizen of United States,US
685953,Citizen of United States,US
576667,Citizen of United States,US
705857,Citizen of United States,US
524536,Citizen of United States,US
853007,Citizen of United States,US
815299,Citizen of Costa Rica,CR
756867,Citizen of United States,US
629440,Citizen of United States,US
778091,Citizen of United States,US
117746,Citizen of United States,US
894592,Citizen of United States,US
340066,Citizen of United States,US
304481,Citizen of United States,US
955447,Citizen of United States,US
526076,Citizen of United States,US
211806,Citizen of United States,US
983749,Citizen of Eritrea,ER
331703,Citizen of United States,US
113562,Citizen of United States,US
421029,Citizen of United States,US
298196,Citizen of United States,US
594403,Citizen of United States,US
915550,Citizen of United States,US
471587,Citizen of United States,US
878412,Citizen of United States,US
268582,Citizen of United States,US
572001,Citizen of United States,US
549724,Citizen of United States,US
702660,Citizen of United States,US
338987,Citizen of United States,US
786359,Citizen of United States,US
525538,Citizen of United States,US
540641,Citizen of United States,US
842960,Citizen of United States,US
733970,Citizen of United States,US
518093,Citizen of United States,US
154669,Citizen of United States,US
472632,Citizen of United States,US
841471,Citizen of United States,US
398712,Citizen of United States,US
518730,Citizen of United States,US
252865,Citizen of United States,US
244274,Citizen of United States,US
970914,Citizen of United States,US
864220,Citizen of United States,US
385692,Citizen of United States,US
357696,Citizen of United States,US
149414,Citizen of United States,US
216701,Citizen of United States,US
697173,Citizen of United States,US
767515,Citizen of United States,US
135317,Citizen of United States,US
169931,Citizen of United States,US
810869,Citizen of United States,US
558898,Citizen of United States,US
339181,Citizen of United States,US
896706,Citizen of Costa Rica,CR
872239,Citizen of United States,US
448326,Citizen of United States,US
580924,Citizen of United States,US
138890,Citizen of United States,US
680437,Citizen of United States,US
398933,Citizen of United States,US
745097,Citizen of United States,US
553395,Citizen of United States,US
222687,Citizen of United States,US
661054,Citizen of United States,US
912878,Citizen of United States,US
585638,Citizen of United States,US
731918,Citizen of United States,US
678032,Citizen of United States,US
319563,Citizen of United States,US
128973,Citizen of United States,US
488743,Citizen of United States,US
184150,Citizen of United States,US
332527,Citizen of United States,US
194238,Citizen of United States,US
508094,Citizen of United States,US
595787,Citizen of United States,US
662640,Citizen of United States,US
953955,Citizen of United States,US
572858,Citizen of United States,US
498132,Citizen of United States,US
287297,Citizen of United States,US
321177,Citizen of United States,US
275413,Citizen of United States,US
162628,Citizen of United States,US
324075,Citizen of United States,US
391601,Citizen of United States,US
310969,Citizen of United States,US
392256,Citizen of United States,US
968744,Citizen of United States,US
358761,Citizen of United States,US
849367,Citizen of United States,US
701802,Citizen of United States,US
651240,Citizen of United States,US
386465,Citizen of United States,US
682104,Citizen of United States,US
735474,Citizen of United States,US
370792,Citizen of United States,US
743531,Citizen of United States,US
934511,Citizen of United States,US
887122,Citizen of United States,US
318908,Citizen of United States,US
911756,Citizen of United States,US
400504,Citizen of Costa Rica,CR
284546,Citizen of United States,US
735214,Citizen of United States,US
914471,Citizen of United States,US
881725,Citizen of United States,US
332599,Citizen of United States,US
829852,Citizen of United States,US
441805,Citizen of United States,US
